landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,gesture_label
-0.0024248192,-0.014562163,-0.0041685426,0.0038102975,-0.16265446,0.019570716,-0.08199272,-0.2317124,-0.012647981,-0.08272849,-0.38252968,0.003543959,-0.042883012,-0.45245835,0.024809616,0.012145039,-0.26393864,0.0043640016,0.013696283,-0.39239302,0.011237559,-0.026959049,-0.4820603,-0.0037082892,0.0017280222,-0.5392453,-0.0016143302,0.09294426,-0.2616114,-0.00472329,0.061856702,-0.3894914,-0.016981501,0.09851924,-0.4659036,0.010955841,0.059666224,-0.5314025,-0.008006541,0.1790504,-0.21515235,-0.016543645,0.15434407,-0.33850414,0.007529666,0.14362532,-0.43290317,-0.004579577,0.14024192,-0.51988524,-0.016265279,0.25085723,-0.13486049,0.0061904984,0.2603801,-0.24986844,0.00943418,0.22108746,-0.3800914,0.013174588,0.23386669,-0.4311675,0.007590926,thumbs_down
-0.01031856,-0.014644091,-0.012845564,0.03571569,-0.11646111,0.00055218494,-0.04004582,-0.21356206,0.0022715882,-0.0029856998,-0.34033316,0.006083899,0.059333567,-0.40254927,0.0022662568,0.06133797,-0.253559,-0.0008641642,0.06599085,-0.33239642,-0.020441957,0.08350473,-0.44264174,0.0049791965,0.10025872,-0.4873374,-0.0010939029,0.13119055,-0.19075018,0.008851692,0.16606945,-0.2960519,0.012511946,0.16943373,-0.3908421,0.007399672,0.15089448,-0.4538238,-0.021928435,0.18608594,-0.16577324,0.0046665813,0.22152223,-0.25050384,-0.01160867,0.22096878,-0.3398795,-0.0061442987,0.22993998,-0.40283912,0.0062233335,0.2617244,-0.052932646,-0.0047297715,0.2861341,-0.16515608,-0.00020573419,0.29483092,-0.26369113,-0.011127978,0.29522625,-0.29893234,0.012497555,thumbs_down
-0.014193434,-0.0029328086,-0.0072897593,-0.017985672,-0.13327758,-0.017070677,-0.103201434,-0.22446625,0.0052352366,-0.09386923,-0.35870907,-0.01469699,-0.067353934,-0.40609795,-0.0056855073,-0.011537563,-0.2471886,0.014730968,-0.04285952,-0.35194448,0.006935226,-0.00900919,-0.43416762,0.0013159888,-0.036008578,-0.50684685,-0.0134331845,0.07571142,-0.2515354,-0.002894725,0.030137144,-0.36831546,0.0014409903,0.03872696,-0.45144954,-0.013007315,0.04607415,-0.5124873,0.02686178,0.154963,-0.20625372,-0.0056320596,0.14896342,-0.3406807,0.020744603,0.1424555,-0.43520993,-0.0033233736,0.10495228,-0.5074526,0.0035249533,0.2354492,-0.12957592,-0.00060178235,0.22906332,-0.262782,-0.0023397643,0.20704488,-0.34661227,-0.0044353157,0.20849739,-0.42692444,-0.0037692867,thumbs_down
-0.013462356,0.0066504544,0.0061081075,0.012390676,-0.10838821,-0.0019540072,-0.071822256,-0.21051945,-0.004656547,-0.062394366,-0.3349803,-0.007063067,0.017914139,-0.3980179,-0.00036812233,0.0253761,-0.21097201,-0.0027059247,-0.008671503,-0.34675503,-0.02047123,0.016109044,-0.40700674,-0.0096169785,0.018603198,-0.47407684,-0.0026169855,0.10949219,-0.22221985,0.00774247,0.07442346,-0.34854323,-0.0022173636,0.086726926,-0.38631797,0.012190929,0.10242596,-0.47757265,-0.016716152,0.18483165,-0.20002334,-0.006602552,0.16959338,-0.2677285,0.020885479,0.1686578,-0.36208242,-0.0059252977,0.16557252,-0.42959058,-0.016829986,0.23972598,-0.097485095,0.0049295984,0.220651,-0.2160157,0.0035338965,0.22504656,-0.30072972,0.016207501,0.22218367,-0.36337674,0.016569747,thumbs_down
0.01286561,-0.002914628,0.0098113585,0.012088686,-0.1353122,0.0063932845,-0.008001569,-0.19928531,-0.009807674,-0.01988502,-0.3037135,0.017504424,0.04174742,-0.36382484,-0.011237019,0.05965187,-0.19683075,-0.0027956013,0.0683569,-0.30722347,-0.025488328,0.10638559,-0.36964214,5.619338e-05,0.10973156,-0.4381258,-0.0033286114,0.12481616,-0.20069215,0.0049669184,0.14044431,-0.2897671,-0.0069361604,0.16231808,-0.34609398,0.0025039755,0.14777906,-0.41601852,0.0025174748,0.18142927,-0.14385779,-0.000548799,0.21152978,-0.24626473,0.016558623,0.20813607,-0.33612308,-0.0027812102,0.20121716,-0.3778767,-0.0039834017,0.24046144,-0.071860805,0.009183351,0.25341457,-0.14037393,-0.0020392935,0.27016526,-0.23281915,-0.024405358,0.2890738,-0.29600546,-0.015252384,thumbs_down
-0.004108864,0.0012491079,-0.024014562,0.002574515,-0.10640747,0.012703185,-0.028768254,-0.19336905,-0.0048049614,-0.010362743,-0.318177,-0.0058887736,0.039171785,-0.37230274,0.028731866,0.032930233,-0.20762636,-0.015005395,0.0159684,-0.28682432,0.0006759689,0.042902336,-0.38940826,0.02482216,0.08954353,-0.4601022,-0.006144462,0.107921824,-0.17826724,-0.00010894765,0.10115739,-0.29823816,-0.010886311,0.13885504,-0.36785677,-0.006659181,0.13266999,-0.4247168,0.01810306,0.1815059,-0.12826961,-0.0148015525,0.18411432,-0.2389051,-0.012314068,0.17469855,-0.3398152,-0.01754149,0.20727527,-0.3694903,-0.0038850522,0.22123705,-0.072853416,0.027771149,0.22862883,-0.17708915,-0.0015365995,0.22696865,-0.24707697,0.01711224,0.2465834,-0.29370514,-0.023524731,thumbs_down
-0.022176467,0.0039386554,-0.0036968358,-0.002045779,-0.12131707,-0.0019703363,-0.09544542,-0.21110068,0.0060900915,-0.07722904,-0.31961414,-0.005243035,-0.021371393,-0.35610312,0.0027543777,-4.0544342e-05,-0.24024999,0.036684938,0.003608872,-0.30900672,-0.028604353,0.004367352,-0.39825565,-0.0055734436,0.02469741,-0.45165518,-0.005153647,0.08153478,-0.20458798,-0.0145278415,0.08840566,-0.32123947,-0.0012383868,0.09104064,-0.3523673,0.005617331,0.049594514,-0.44538495,0.020587094,0.14447494,-0.16144262,0.009822241,0.13362455,-0.25813416,0.0051477556,0.13787474,-0.36486727,-0.014064848,0.12613453,-0.42988318,0.027287804,0.22695361,-0.11362845,0.022119557,0.22571917,-0.21863548,0.0063734064,0.19728206,-0.28067866,0.0059064836,0.19779442,-0.3625358,-0.0007773212,thumbs_down
0.0075486526,0.011116422,-0.009020621,-0.0071132076,-0.13560645,-0.0034991978,-0.034357972,-0.20427245,0.008806182,0.00666395,-0.33609042,0.030958256,0.055847984,-0.35129505,-0.0017809579,0.045071594,-0.1971001,-0.011682755,0.06617692,-0.28967258,0.0022787214,0.08775492,-0.3943956,0.009918768,0.10257029,-0.43067905,0.008662153,0.10310411,-0.16071983,0.03470794,0.12495817,-0.27465564,-0.001725806,0.12763551,-0.34415236,-0.0034067095,0.15741618,-0.39000884,0.006333485,0.17630059,-0.14942594,-0.011479877,0.18750541,-0.2488848,0.008161837,0.18758254,-0.33346257,-0.0018195424,0.20947845,-0.37667406,-0.0023451787,0.2162356,-0.051047474,0.01419165,0.24471773,-0.17139237,-0.022987539,0.272425,-0.24635157,0.015864074,0.2798792,-0.28782535,0.011456707,thumbs_down
-0.013780228,0.0095761465,-0.018355705,-0.0058541484,-0.1457434,0.0068765553,-0.0628612,-0.24082707,-0.0050579365,-0.032588135,-0.37007782,-0.002199796,0.0034371132,-0.42398053,0.0073086056,0.03231859,-0.23779942,0.0005413894,0.023032589,-0.36937618,-0.010742941,0.030427923,-0.47671914,0.004499248,0.012596829,-0.5326353,0.010264575,0.10985751,-0.23473783,-0.0054059187,0.092848465,-0.36883402,0.008222429,0.099471964,-0.47196203,-0.014777902,0.09224995,-0.5138401,-0.0035221362,0.1663002,-0.18528484,-0.023758136,0.16896392,-0.3106956,0.0064795166,0.17388771,-0.40443203,0.0031260005,0.1774478,-0.47221157,0.004875399,0.26999775,-0.11162171,-0.0029143475,0.2553264,-0.23550464,0.022282548,0.2584672,-0.3400244,-0.017892748,0.27050024,-0.39957082,0.003967548,thumbs_down
-0.0066361595,0.0014263488,-0.006546856,0.054257836,-0.13744976,0.0067219064,0.010208862,-0.21377486,-0.00025519563,0.007218682,-0.3536442,0.020158568,0.061533324,-0.39601249,-0.010538941,0.054554243,-0.23308213,0.013073772,0.07916423,-0.32938784,-0.02741662,0.11550419,-0.4360441,0.009230139,0.08091144,-0.4768223,0.011371535,0.124020286,-0.20083041,0.011116277,0.16220084,-0.33851558,0.011986937,0.18674171,-0.38424557,-0.014764654,0.1628478,-0.45718268,0.0070260377,0.20729083,-0.16000816,-0.00089261803,0.20629407,-0.28112543,0.0048764343,0.22968628,-0.35248375,-0.0068603694,0.24823987,-0.43074897,-0.0054650935,0.23985845,-0.056822643,0.021749968,0.2768359,-0.17999643,-0.0023695563,0.27990633,-0.2544183,0.0049431403,0.2764207,-0.31389043,-0.010446693,thumbs_down
-0.007871226,0.0048274747,-0.0071789064,0.007339552,-0.12639667,0.007597878,-0.10867563,-0.2074194,-0.0015709389,-0.08674589,-0.32847613,0.014393134,-0.05870087,-0.3761767,-0.008944073,-0.028714053,-0.25720358,0.003596221,-0.026167812,-0.3399469,-0.019002052,-0.0429114,-0.40865394,0.0022083754,-0.027706064,-0.4910617,-0.0048600375,0.060698714,-0.21651775,-0.0072405282,0.050250858,-0.3495399,0.0026039497,0.028267648,-0.41838655,0.028957682,0.018757327,-0.47625813,-0.017095674,0.1463233,-0.20316817,-0.0003844229,0.106242046,-0.30568793,0.011187904,0.11852571,-0.3975999,-0.0071213273,0.08588492,-0.45300472,0.0030436656,0.21953787,-0.14132582,0.0016128608,0.18270665,-0.24674955,0.016747426,0.17865008,-0.3413336,0.004206103,0.18308556,-0.39696094,-0.016260114,thumbs_down
0.018217675,-0.016848456,-0.020330101,0.023448475,-0.12664229,-0.011897095,-0.01255135,-0.20808503,0.012064015,0.016183859,-0.33114105,-0.02015106,0.075538665,-0.36487857,0.036177177,0.067038976,-0.19847193,-0.011331737,0.07150947,-0.305154,-0.0010101016,0.094693676,-0.3830615,-0.008687371,0.101820946,-0.44113752,-0.004974452,0.11447654,-0.18585673,-0.015671046,0.15278855,-0.2862761,0.008204227,0.14599782,-0.3776132,0.015855325,0.1630297,-0.41369572,-0.013829969,0.17895858,-0.12282606,0.0016038648,0.19802396,-0.23934738,0.0037924275,0.24001017,-0.3274154,0.0077704596,0.22269449,-0.39427853,0.0050616143,0.21596374,-0.041742247,-0.015800295,0.24156697,-0.17422418,0.0074508023,0.2527315,-0.23824646,-0.008084383,0.27407885,-0.30530792,0.027924474,thumbs_down
-0.00011503342,-0.009356687,0.004737542,-0.026773859,-0.13657314,-0.013758775,-0.081903785,-0.20947619,-0.010402095,-0.08333763,-0.30468914,-0.017025834,-0.042947836,-0.37429547,0.015284627,-0.012595623,-0.21215715,0.007004946,-0.044573843,-0.3317504,-0.00020985823,-0.010085545,-0.39848554,-0.011659354,-0.008542301,-0.47245336,-0.008509878,0.08672666,-0.22676139,0.0003860703,0.0543678,-0.3290465,0.015835423,0.065193824,-0.4004814,-0.02027628,0.05633103,-0.46121746,0.013168083,0.13701747,-0.191351,0.011398114,0.15069625,-0.30305266,-0.014976555,0.12316192,-0.39324427,-0.012669353,0.10737985,-0.4423686,0.012633264,0.21082273,-0.12857798,-0.0012198621,0.22361535,-0.22136442,0.006774624,0.19830887,-0.32688028,0.00926646,0.17302369,-0.3744384,-0.024383157,thumbs_down
0.0225824,-0.0018990125,-0.01623075,0.019893052,-0.123127274,0.0063114786,-0.07776714,-0.17878458,-0.00017911858,-0.07720919,-0.31012824,-0.008512,-0.040846556,-0.37137115,0.008812434,0.013634643,-0.21974814,-0.024991238,-0.0033196467,-0.30603036,-0.012004962,-0.0053883763,-0.41175085,9.920236e-05,-0.0020758682,-0.4159612,0.0030466241,0.07281628,-0.17625515,-0.009523539,0.045138802,-0.29393926,0.012543976,0.07016305,-0.37773627,-0.008533435,0.038097613,-0.4381249,-0.018059915,0.13061753,-0.14992827,-0.006537062,0.1288004,-0.26834306,-0.00433175,0.1163578,-0.33828062,0.0022370715,0.1300155,-0.37759265,-0.010438815,0.20107616,-0.10683423,-0.0059468383,0.18912926,-0.19306509,0.0011909652,0.21770415,-0.29357824,0.018072959,0.20462008,-0.34223285,0.0053666304,thumbs_down
0.019964563,-0.009736199,-0.0062479055,-0.008224327,-0.110656485,0.0039340085,-0.06352481,-0.19222394,-0.013373909,-0.035139754,-0.28732786,-0.0041672755,-0.008794094,-0.35675612,-0.011151307,0.0005775259,-0.22071397,0.011502065,0.02419243,-0.32195655,0.008384029,0.0045340783,-0.3662707,0.0010088105,0.020683056,-0.4225767,0.016183412,0.061135046,-0.17980564,-0.009544104,0.098769,-0.28770185,-0.013455919,0.0734031,-0.36209577,0.01136268,0.08512784,-0.41549936,-0.0076656793,0.14572562,-0.16059695,-0.01801401,0.1473999,-0.2687602,0.016511006,0.15595105,-0.34062463,0.013250516,0.14832392,-0.39542407,-0.016988972,0.20574261,-0.095097505,-0.0013272767,0.20296496,-0.18249099,0.014567518,0.19839369,-0.29010564,-0.011648481,0.21817838,-0.31504738,-0.013675101,thumbs_down
0.021549743,0.005030604,-0.002836458,-0.013542908,-0.14072262,-0.0035028306,-0.060013838,-0.1991184,-0.0029295103,-0.07296746,-0.31785917,0.0039953464,-0.046963677,-0.36951986,-0.0045388713,-0.008572412,-0.21874285,-0.0008834141,-0.016408477,-0.3184761,-0.010892868,-0.038435753,-0.39367372,-0.008250574,-0.0035537132,-0.4556486,-0.022774424,0.069077104,-0.1965796,0.0037540954,0.04235937,-0.3257616,-0.005960265,0.04979347,-0.39800626,-0.021074252,0.04479566,-0.4283036,-0.007841675,0.1229128,-0.16223042,0.023051223,0.12183387,-0.28553203,0.0026488637,0.12906049,-0.38358206,-0.00035841487,0.0997606,-0.42056346,0.01815637,0.21285938,-0.12329961,0.011948329,0.19041759,-0.21647732,-0.009317276,0.17347616,-0.3130697,-0.032431103,0.17085831,-0.33278602,-0.033829518,thumbs_down
-0.011513653,-0.004839487,-0.00018387764,-0.025319029,-0.13683403,-0.0014465798,-0.085930735,-0.23887621,-0.01596935,-0.071476,-0.40067926,-0.015067387,0.0069820425,-0.4580542,0.011371216,0.006511031,-0.2889407,-0.037399948,0.0042572594,-0.422873,0.0011336325,0.0006286373,-0.48969805,0.024702363,0.058984783,-0.5608269,-0.00013619293,0.097102985,-0.26640213,-0.01102341,0.11819125,-0.39959702,0.025923716,0.08584589,-0.48849714,-0.015219471,0.10082117,-0.55817586,-0.00040152346,0.18392555,-0.20737064,0.008045667,0.19250232,-0.36320865,0.0038516268,0.172725,-0.43937957,0.0029684827,0.17973936,-0.5275795,-0.00976179,0.27235925,-0.11042178,-0.00923349,0.28220084,-0.25615805,-0.024363095,0.25154015,-0.33893228,-0.0014564748,0.24912219,-0.44579312,-0.0016325406,thumbs_down
-0.00930627,-0.027186135,-0.010918426,-0.014044285,-0.108946264,0.0048660976,-0.044384126,-0.20256774,0.0016018386,-0.05627569,-0.30484447,0.01095437,0.0030198402,-0.34680083,-0.005729042,0.0248223,-0.20388314,-0.0145809995,-0.00022436393,-0.30891666,-0.010149997,-0.0022972897,-0.382459,0.009728484,0.009823423,-0.4258923,0.011610871,0.0735988,-0.20968765,0.011330264,0.067390196,-0.2780018,0.012104741,0.07482055,-0.36608297,0.013471816,0.06884594,-0.44692093,-0.0012206871,0.14652747,-0.1756469,0.031107325,0.1326812,-0.26098287,0.014067032,0.13776714,-0.3470977,0.0048090126,0.12558368,-0.39901286,-0.013767723,0.20077237,-0.11166495,-5.7775367e-05,0.19378072,-0.19533633,-0.01794709,0.18360363,-0.29049388,-0.00017648464,0.18918821,-0.3183553,0.0005018737,thumbs_down
-0.0034658439,-0.016013406,0.005924376,-0.0036688983,-0.13265787,0.00053361413,-0.077211045,-0.17313552,-0.011995458,-0.08885141,-0.2912211,-0.0058542644,-0.04718849,-0.35795698,0.00627097,0.0060803723,-0.21459459,-0.003248,-0.011120327,-0.30806568,0.0019058136,-0.0050694924,-0.39489746,-0.0031592122,-0.027925668,-0.44245917,-0.015298762,0.06050949,-0.19993082,-0.03157346,0.048540916,-0.31120357,-0.0033072347,0.023957288,-0.3691612,0.011309672,0.051492747,-0.4402061,0.0020694835,0.12217806,-0.18933372,-0.013498107,0.12075178,-0.27218696,0.015436268,0.10830755,-0.36971968,-0.0011600377,0.11426262,-0.39494106,0.0141259935,0.21396159,-0.09696851,0.0008831629,0.1918079,-0.20633866,0.006179724,0.18938926,-0.30566835,0.016783156,0.16670188,-0.33790484,-0.0010745133,thumbs_down
-0.0026139838,-0.014966619,-0.011073254,0.0066425707,-0.1380394,0.014765395,-0.024157485,-0.20881929,0.014454232,-0.06145836,-0.30878475,0.0042604767,0.03853835,-0.37315008,0.005546603,0.01720196,-0.22558616,-0.0016578941,0.01760231,-0.33011588,0.0032144058,0.018662125,-0.40100527,0.02305807,0.03748268,-0.4408344,-0.0009139481,0.10229157,-0.2044641,-0.03102713,0.093191095,-0.32499033,-0.0036013017,0.102148995,-0.36491203,-0.016900597,0.091267645,-0.44180718,0.00058668357,0.15809308,-0.15845239,-0.005252799,0.15553601,-0.27108636,-0.008385761,0.15119317,-0.3595676,-0.007092897,0.14679806,-0.42721182,-0.00052311743,0.23806298,-0.08647958,-0.01142652,0.24069047,-0.20780998,0.019045236,0.22158891,-0.28155437,-0.004387655,0.21914023,-0.32346338,-0.002154465,thumbs_down
-0.0013891949,0.0074873934,-0.0014181375,-0.0041144867,-0.13703187,0.006948398,-0.07652172,-0.21444675,-0.017252646,-0.033140544,-0.3205761,-0.010608861,0.022716498,-0.38013977,-0.0069096033,0.021773584,-0.23085615,0.014999697,0.061445247,-0.35249025,0.007771468,0.04141904,-0.43546814,-0.0028061692,0.056718968,-0.47951698,0.005024588,0.11023404,-0.19780879,0.022538822,0.11255715,-0.33638528,-0.0023930022,0.11289196,-0.41630155,-0.017985126,0.10194952,-0.460044,0.008998326,0.17858984,-0.17305595,-0.006061305,0.16314535,-0.29605803,-0.00878413,0.16633858,-0.37419498,-0.008866517,0.18626057,-0.45360288,0.007050905,0.24543644,-0.09471123,0.016480697,0.24424282,-0.20501061,-0.01874377,0.23951781,-0.303017,0.009384168,0.26293847,-0.3610931,0.002043975,thumbs_down
-0.0070965327,-0.0040796073,-0.017545996,0.008611191,-0.13702273,0.003492879,-0.053942733,-0.22804746,0.00745385,-0.068502896,-0.38988572,0.0042061904,0.0010315739,-0.43561184,0.020290894,0.033024576,-0.2645759,-0.008833908,0.029820632,-0.3770723,-0.0025821708,0.00023324805,-0.48157606,0.010168066,0.028526291,-0.52871364,0.0053241285,0.097567774,-0.22965205,-0.0009541202,0.10775325,-0.38543457,0.015571243,0.095278464,-0.47354102,0.0016981828,0.097857244,-0.49987733,-0.01185635,0.1954804,-0.17696248,0.008588068,0.17697376,-0.32374611,0.016263464,0.16810282,-0.41308716,0.0058931587,0.20880966,-0.4867122,0.001826243,0.27064496,-0.12405465,-0.009787793,0.2633461,-0.24664833,-0.007338325,0.28702456,-0.31722802,-0.030497707,0.26308787,-0.41865116,0.013807461,thumbs_down
-0.0103366375,-0.011400865,-0.0026278943,-0.027810657,-0.120310135,0.014243565,-0.08434418,-0.19575512,0.00064703915,-0.11882967,-0.32725233,0.014533078,-0.072656885,-0.34956694,-0.0036778199,-0.018162157,-0.21327317,0.011370989,-0.04341319,-0.32324973,-0.00021830156,-0.03623636,-0.3967275,-0.008761511,-0.039341807,-0.47320938,3.6714213e-05,0.058177836,-0.2293719,-0.0033834663,0.031539414,-0.33357155,0.009091685,0.030544857,-0.38945657,0.02493935,0.028636975,-0.47444224,-0.007866475,0.14339939,-0.19678308,-0.005536284,0.112247765,-0.30549237,0.020512598,0.092009805,-0.35565862,-0.0067203823,0.07653224,-0.44963947,-0.009443796,0.21286537,-0.14593291,-0.012052197,0.1913632,-0.26587704,-0.017670952,0.17021184,-0.31746498,-0.004034649,0.16653496,-0.38770518,0.01816673,thumbs_down
-0.002261366,-0.0235724,0.011155733,-0.023502659,-0.13064279,-0.0035160864,-0.0876235,-0.2163833,0.0044690142,-0.07505341,-0.31118074,0.008899999,-0.035263937,-0.3875337,-0.005437778,-0.000789393,-0.2128104,0.0022997144,-0.022749588,-0.34344053,-0.005545764,0.0067804907,-0.39100152,0.009447664,0.006263966,-0.48077694,0.017052054,0.07816875,-0.2334649,0.004291888,0.059377793,-0.3231296,-0.0047274115,0.065522335,-0.44041052,0.012930364,0.051279992,-0.4734452,0.0022907273,0.1493528,-0.15504347,-0.020699007,0.13898307,-0.28779128,-0.0053164135,0.1378976,-0.35217866,0.0007901257,0.15098397,-0.43271318,0.0088498555,0.22060359,-0.1301166,0.013051878,0.22214265,-0.21876818,-0.0017998689,0.20204115,-0.29529506,0.003920618,0.1841119,-0.36912167,-0.0036476539,thumbs_down
0.031153144,-0.028320026,-0.013850224,-0.0389542,-0.15249534,-0.022060333,-0.09234067,-0.20082855,0.01087144,-0.0799728,-0.32531568,-0.0057127825,-0.04148536,-0.41596597,-0.019002497,-0.02010736,-0.24004552,0.003979892,-0.021176938,-0.3553167,0.0060875663,-0.008717448,-0.45526388,0.00949938,0.009674634,-0.485315,0.005232138,0.06490774,-0.25181583,-0.0026123938,0.08688227,-0.35280877,-0.007401653,0.050978277,-0.42118725,0.01705254,0.04978009,-0.49245533,0.003062964,0.16927801,-0.17938991,0.017102933,0.15813772,-0.3237614,-0.0035931775,0.14268158,-0.38050017,0.0005425063,0.15016064,-0.4698824,-0.01187201,0.24468973,-0.12865241,-0.0113581605,0.237081,-0.25911126,0.010530393,0.23003803,-0.32118008,0.005759685,0.2072253,-0.38460413,0.0139898425,thumbs_down
-0.017734922,0.010271686,-0.014989803,-0.022168733,-0.14382555,-0.018823322,-0.08453901,-0.22009188,0.015938718,-0.07548558,-0.34227735,0.009457374,-0.046509765,-0.4131578,0.0015071399,-0.008372643,-0.24681757,0.007961283,-0.03364618,-0.3675135,0.009310503,-0.024417348,-0.45251268,0.012185449,-0.02313863,-0.50381905,0.001797758,0.088716574,-0.23861575,-0.009485961,0.056661457,-0.34150183,-0.006403539,0.04824816,-0.44927868,-0.0032473332,0.04374978,-0.49873778,0.0012194574,0.14757954,-0.19588915,0.0033801948,0.15700756,-0.32431278,-0.0015375951,0.12845889,-0.4190298,0.0044040442,0.124087565,-0.48783526,0.0075198323,0.24098137,-0.12988983,0.008021035,0.22129047,-0.2535173,0.0075784232,0.22163439,-0.33848548,-0.00917485,0.20974495,-0.40757823,0.004702104,thumbs_down
0.0002642971,-0.0067524877,-0.002301089,0.016572686,-0.1596634,-0.023467798,-0.03428986,-0.2673278,-0.0007057856,0.0016758675,-0.38101617,0.002721026,0.08490885,-0.43985713,0.016643645,0.079861335,-0.27779764,0.010310606,0.09293071,-0.37523863,0.0003094911,0.12931284,-0.47862872,0.0016769996,0.14626297,-0.54945016,0.006631991,0.13649356,-0.2236058,-0.015261661,0.1841691,-0.4023526,-0.021775467,0.19335234,-0.45439032,-0.0030321786,0.21278755,-0.511793,0.030370882,0.22668229,-0.15852845,-0.009943288,0.2423932,-0.31628913,-0.001321371,0.26873574,-0.39555776,0.0041478057,0.2934986,-0.45957065,0.00048404656,0.28874242,-0.085608535,-0.0065138084,0.30308467,-0.21199352,-0.0050853877,0.33620942,-0.30094898,0.011860512,0.345913,-0.3792741,0.009083974,thumbs_down
-0.009189033,-0.02754922,0.006534313,-0.007469023,-0.09996156,0.0115531925,-0.07084081,-0.17300902,-0.022612324,-0.048125822,-0.27976406,-0.012187672,0.013772066,-0.34900245,0.0044727693,0.024698531,-0.20612982,-0.015898563,-0.031175954,-0.31936952,-0.010647892,0.0025009355,-0.38572752,-0.03417186,0.00661892,-0.42451254,0.01250558,0.07262851,-0.18762566,-0.031072896,0.0811426,-0.28698215,0.0061879433,0.07526869,-0.4019928,0.02268533,0.09714263,-0.41561943,0.015982527,0.14397053,-0.1537084,0.01007049,0.13971311,-0.27805033,0.010500576,0.160415,-0.3321887,0.004090276,0.1393007,-0.39587855,-0.027419902,0.2063988,-0.09727094,-0.014487952,0.21685596,-0.19658183,-0.031404182,0.20441899,-0.2636103,-0.0071494696,0.18756784,-0.34703887,0.0011976705,thumbs_down
0.019441264,0.0024462286,-0.0062896707,0.037278205,-0.12204818,-0.0016174683,-0.026136944,-0.22639248,-0.001675248,0.0037682308,-0.31424886,-0.0065895813,0.060437173,-0.40335992,0.006070405,0.07266875,-0.22846885,-0.006929028,0.059193727,-0.32900077,0.000721963,0.08093956,-0.4027766,-0.0105336765,0.1137519,-0.4709247,0.007906785,0.13558847,-0.22219767,-0.00085001584,0.12303405,-0.33535793,-0.0028148529,0.1556481,-0.4102567,0.0032559324,0.14940567,-0.44875288,0.030353626,0.18390372,-0.16472465,-0.00021494196,0.20130108,-0.2709092,0.00041125147,0.21326758,-0.368388,0.009892605,0.23918307,-0.4158508,0.0042080786,0.22007549,-0.06489405,0.023081295,0.27009282,-0.17852381,-0.00053103425,0.26880834,-0.26210886,0.01234128,0.27431154,-0.3159817,-0.009702558,thumbs_down
0.0019233272,0.0010017224,0.0047583394,0.005984802,-0.11251416,0.025018655,-0.043277342,-0.22982617,-0.0029751735,-0.041066643,-0.33685696,0.009960715,0.028484851,-0.3832978,0.015157899,0.035737414,-0.22009717,0.009967626,0.015614989,-0.31212464,0.0151923485,0.041240964,-0.39667362,-0.009519983,0.05724778,-0.45592695,-0.0016375295,0.10841663,-0.20680316,-0.0084657455,0.11224628,-0.33332005,0.008734694,0.08582431,-0.41151306,0.007885015,0.10554399,-0.45330787,-0.01386859,0.16570257,-0.17043728,0.009491997,0.15683687,-0.28179199,0.013306744,0.152996,-0.3780591,-0.0112177795,0.16928384,-0.3935909,0.001826686,0.21503289,-0.0989589,0.0049251947,0.2068027,-0.22346078,0.0023553933,0.2397976,-0.27386472,0.0041550687,0.24459791,-0.3429841,-0.004543886,thumbs_down
0.046690106,-0.002362268,0.002149889,0.026100483,-0.1234432,-0.020155976,-0.030527534,-0.21869616,-0.03405549,-0.04118429,-0.35091457,-0.0056947316,0.015737424,-0.39162275,0.015206313,0.045354426,-0.22013488,-0.0024011452,0.009081189,-0.3794838,0.009289062,0.0466736,-0.4111362,0.005563871,0.03877375,-0.49599683,0.0051365984,0.095599875,-0.19805993,-0.0052863844,0.109947115,-0.35546184,0.024453623,0.11469568,-0.41278177,-0.009273852,0.11472924,-0.47262216,0.005204224,0.1843107,-0.1611312,0.008318591,0.18879019,-0.30124706,-0.0027080202,0.17115052,-0.38941634,0.0051229177,0.19311813,-0.43551084,0.01765494,0.22845651,-0.11278062,-0.0031557216,0.26676032,-0.19316246,0.0023830158,0.24927802,-0.29739314,0.013444274,0.2457732,-0.36742753,0.0011468901,thumbs_down
